"user_id","join_date"
"1035551","2023-01-28"
"1040913","2023-01-26"
"1003083","2023-02-05"
"1043660","2023-01-31"
"1005758","2023-01-27"
"1010720","2023-02-06"
"1025559","2023-02-06"
"1019666","2023-01-28"
"1030999","2023-02-04"
"1023610","2023-01-25"
"1013381","2023-01-28"
"1025621","2023-01-26"
"1032765","2023-02-05"
"1014150","2023-02-06"
"1007421","2023-01-31"
"1045645","2023-01-26"
"1002993","2023-01-30"
"1021466","2023-02-04"
"1000744","2023-01-27"
"1030243","2023-01-25"
"1017779","2023-01-25"
"1031906","2023-01-25"
"1018354","2023-01-25"
"1046787","2023-01-29"
"1044905","2023-02-02"
"1035552","2023-01-29"
"1024071","2023-01-28"
"1027862","2023-01-25"
"1021359","2023-02-03"
"1019637","2023-01-26"
"1049048","2023-02-01"
"1009891","2023-01-25"
"1007514","2023-01-27"
"1016593","2023-01-25"
"1025735","2023-01-25"
"1019490","2023-02-01"
"1036754","2023-01-26"
"1006059","2023-01-26"
"1000592","2023-01-25"
"1028296","2023-01-26"
"1042990","2023-01-25"
"1017508","2023-01-26"
"1021715","2023-02-03"
"1000422","2023-01-30"
"1041602","2023-01-31"
"1038308","2023-01-29"
"1027360","2023-01-26"
"1034429","2023-01-28"
"1012402","2023-01-28"
"1034303","2023-01-27"
"1022555","2023-01-26"
"1012461","2023-01-26"
"1032146","2023-01-27"
"1007606","2023-01-29"
"1013162","2023-01-28"
"1011747","2023-02-01"
"1019977","2023-01-29"
"1019095","2023-01-31"
"1009543","2023-01-26"
"1019380","2023-02-03"
"1033503","2023-01-25"
"1008442","2023-01-31"
"1007914","2023-01-28"
"1044693","2023-01-29"
"1041040","2023-01-25"
"1004251","2023-01-27"
"1039067","2023-01-25"
"1023893","2023-01-27"
"1005593","2023-01-25"
"1024642","2023-01-25"
"1022554","2023-02-03"
"1005897","2023-01-26"
"1046756","2023-02-03"
"1045478","2023-01-25"
"1007519","2023-01-27"
"1045579","2023-01-25"
"1045447","2023-01-25"
"1030176","2023-01-27"
"1047845","2023-01-25"
"1040005","2023-02-02"
"1035839","2023-01-25"
"1013965","2023-01-27"
"1042632","2023-01-30"
"1033901","2023-02-04"
"1007283","2023-01-26"
"1002887","2023-01-26"
"1031934","2023-01-26"
"1035080","2023-01-31"
"1025748","2023-01-25"
"1037830","2023-01-25"
"1032100","2023-01-31"
"1016989","2023-02-01"
"1028922","2023-01-25"
"1009910","2023-01-26"
"1045119","2023-01-28"
"1040571","2023-01-25"
"1023245","2023-01-29"
"1026616","2023-02-03"
"1023343","2023-01-25"
"1042178","2023-01-29"
"1000648","2023-02-01"
"1041216","2023-01-26"
"1036435","2023-01-26"
"1035628","2023-01-28"
"1009550","2023-01-29"
"1019086","2023-01-30"
"1006688","2023-01-29"
"1046757","2023-01-26"
"1036148","2023-01-27"
"1007244","2023-01-29"
"1046700","2023-02-06"
"1038902","2023-01-26"
"1007819","2023-01-27"
"1030263","2023-01-27"
"1014274","2023-01-25"
"1014036","2023-01-25"
"1021462","2023-02-06"
"1046082","2023-01-26"
"1042547","2023-01-25"
"1034370","2023-01-28"
"1018800","2023-01-29"
"1004376","2023-01-25"
"1004461","2023-01-25"
"1043964","2023-01-26"
"1043439","2023-01-25"
"1011670","2023-02-04"
"1006547","2023-02-05"
"1043370","2023-01-26"
"1047157","2023-01-28"
"1003009","2023-01-25"
"1001567","2023-01-27"
"1027511","2023-01-25"
"1010380","2023-01-25"
"1034295","2023-01-27"
"1003964","2023-02-01"
"1042376","2023-02-04"
"1017676","2023-01-28"
"1013486","2023-01-26"
"1003554","2023-01-30"
"1006361","2023-01-26"
"1004977","2023-02-01"
"1012799","2023-01-25"
"1029850","2023-01-30"
"1041105","2023-02-04"
"1025656","2023-01-27"
"1017690","2023-01-31"
"1009246","2023-01-26"
"1048864","2023-01-27"
"1023744","2023-01-25"
"1047595","2023-02-01"
"1015781","2023-01-27"
"1003293","2023-02-03"
"1006168","2023-01-28"
"1022760","2023-01-31"
"1004157","2023-01-27"
"1001347","2023-01-27"
"1045514","2023-02-03"
"1029967","2023-01-26"
"1045401","2023-01-27"
"1004340","2023-01-30"
"1018215","2023-01-28"
"1016388","2023-01-28"
"1048044","2023-01-26"
"1011625","2023-02-06"
"1048406","2023-01-26"
"1040585","2023-01-30"
"1035965","2023-01-27"
"1045397","2023-01-28"
"1032127","2023-01-25"
"1030731","2023-01-25"
"1017948","2023-01-29"
"1039005","2023-02-02"
"1011814","2023-01-25"
"1049346","2023-01-25"
"1035466","2023-01-30"
"1044269","2023-01-25"
"1023467","2023-01-25"
"1033666","2023-01-26"
"1018423","2023-01-27"
"1031364","2023-01-25"
"1029144","2023-02-05"
"1008532","2023-01-25"
"1014909","2023-01-29"
"1001179","2023-01-30"
"1017880","2023-01-29"
"1010223","2023-01-27"
"1028708","2023-01-27"
"1001114","2023-01-25"
"1026978","2023-02-03"
"1008101","2023-01-29"
"1031467","2023-01-25"
"1032492","2023-01-25"
"1029339","2023-01-30"
"1027022","2023-02-04"
"1002392","2023-01-28"
"1037174","2023-01-26"
"1033050","2023-02-03"
"1027795","2023-01-25"
"1003423","2023-01-31"
"1016113","2023-01-26"
"1031577","2023-02-05"
"1025578","2023-02-01"
"1002819","2023-01-27"
"1027801","2023-02-03"
"1021464","2023-01-28"
"1034189","2023-02-02"
"1038188","2023-01-29"
"1032391","2023-01-26"
"1002706","2023-01-28"
"1021636","2023-01-30"
"1014658","2023-01-27"
"1014491","2023-01-25"
"1039050","2023-01-25"
"1003387","2023-01-26"
"1008958","2023-01-26"
"1047648","2023-01-28"
"1019560","2023-01-26"
"1036191","2023-01-25"
"1005833","2023-02-03"
"1040594","2023-02-05"
"1024605","2023-01-29"
"1002112","2023-01-25"
"1001081","2023-01-28"
"1006952","2023-01-29"
"1046137","2023-01-30"
"1008816","2023-01-26"
"1028815","2023-02-04"
"1027753","2023-01-26"
"1017095","2023-01-25"
"1011803","2023-01-30"
"1041090","2023-01-27"
"1011074","2023-01-26"
"1028800","2023-01-27"
"1042562","2023-01-25"
"1034331","2023-02-04"
"1019077","2023-02-02"
"1043943","2023-01-26"
"1042288","2023-01-29"
"1020987","2023-01-25"
"1009687","2023-01-26"
"1020796","2023-01-31"
"1021308","2023-02-06"
"1008165","2023-01-29"
"1005370","2023-01-27"
"1013666","2023-02-03"
"1005328","2023-01-25"
"1030374","2023-02-06"
"1046113","2023-01-26"
"1022862","2023-01-30"
"1024489","2023-01-25"
"1023281","2023-02-03"
"1034169","2023-01-25"
"1028959","2023-01-26"
"1027188","2023-01-25"
"1040336","2023-02-05"
"1023370","2023-02-02"
"1035403","2023-01-27"
"1022345","2023-01-26"
"1047453","2023-01-26"
"1022339","2023-01-31"
"1018593","2023-01-28"
"1005171","2023-01-27"
"1004576","2023-01-30"
"1037868","2023-01-26"
"1030888","2023-01-26"
"1016240","2023-01-26"
"1008299","2023-01-27"
"1041910","2023-02-01"
"1007811","2023-01-25"
"1022627","2023-01-27"
"1022063","2023-01-27"
"1016423","2023-02-05"
"1012697","2023-01-27"
"1009699","2023-01-29"
"1031311","2023-01-25"
"1041104","2023-01-30"
"1008713","2023-02-05"
"1032777","2023-02-04"
"1005723","2023-02-04"
"1025130","2023-02-01"
"1038250","2023-01-25"
"1021028","2023-01-26"
"1014796","2023-01-25"
"1005602","2023-02-06"
"1033482","2023-01-30"
"1015603","2023-01-25"
"1017374","2023-02-03"
"1042184","2023-01-28"
"1041541","2023-01-30"
"1003879","2023-01-25"
"1003226","2023-01-26"
"1008524","2023-01-27"
"1000984","2023-01-25"
"1048969","2023-01-28"
"1018440","2023-01-26"
"1020720","2023-01-25"
"1017354","2023-02-02"
"1016249","2023-01-31"
"1047120","2023-01-31"
"1004188","2023-01-26"
"1043011","2023-01-27"
"1024519","2023-01-25"
"1019855","2023-01-25"
"1027650","2023-01-25"
"1048875","2023-01-25"
"1047708","2023-01-26"
"1023192","2023-01-26"
"1006046","2023-01-27"
"1035825","2023-01-26"
"1020093","2023-01-26"
"1008139","2023-01-26"
"1028381","2023-01-28"
"1019873","2023-01-26"
"1043207","2023-01-25"
"1035093","2023-02-02"
"1040862","2023-01-28"
"1010102","2023-02-02"
"1039362","2023-01-29"
"1021583","2023-01-31"
"1002593","2023-01-25"
"1037565","2023-01-25"
"1031768","2023-01-28"
"1014790","2023-01-31"
"1045224","2023-01-27"
"1032267","2023-01-26"
"1020274","2023-01-25"
"1012663","2023-01-28"
"1035853","2023-01-28"
"1031817","2023-01-28"
"1043032","2023-02-06"
"1024342","2023-01-25"
"1015872","2023-01-26"
"1040504","2023-01-25"
"1010032","2023-01-27"
"1031704","2023-01-30"
"1023483","2023-02-01"
"1023371","2023-01-25"
"1045566","2023-01-25"
"1039054","2023-02-05"
"1010379","2023-01-25"
"1011901","2023-01-25"
"1047964","2023-01-26"
"1028775","2023-01-27"
"1036565","2023-01-29"
"1035559","2023-01-27"
"1048173","2023-02-04"
"1046203","2023-01-26"
"1021341","2023-01-27"
"1016172","2023-01-27"
"1007846","2023-01-25"
"1001116","2023-01-26"
"1008249","2023-01-31"
"1039566","2023-02-06"
"1025408","2023-01-25"
"1030647","2023-01-25"
"1034969","2023-01-25"
"1049632","2023-02-02"
"1037454","2023-01-27"
"1033149","2023-01-25"
"1022708","2023-01-25"
"1024875","2023-02-06"
"1011667","2023-01-31"
"1010548","2023-01-25"
"1004651","2023-02-05"
"1000025","2023-01-25"
"1036410","2023-01-31"
"1013415","2023-02-01"
"1008339","2023-02-05"
"1006110","2023-01-27"
"1035463","2023-01-25"
"1033033","2023-02-02"
"1005205","2023-01-27"
"1034086","2023-02-05"
"1020687","2023-01-27"
"1000331","2023-01-27"
"1001467","2023-02-04"
"1015416","2023-02-02"
"1049831","2023-01-25"
"1020925","2023-01-28"
"1038243","2023-02-03"
"1017201","2023-01-26"
"1003924","2023-01-27"
"1000163","2023-01-29"
"1025955","2023-02-05"
"1045212","2023-01-26"
"1016283","2023-01-29"
"1016188","2023-01-27"
"1025317","2023-01-27"
"1028602","2023-01-27"
"1023952","2023-01-25"
"1031673","2023-02-02"
"1029254","2023-02-03"
"1001103","2023-01-26"
"1048018","2023-02-06"
"1047332","2023-02-06"
"1045759","2023-01-26"
"1024853","2023-01-27"
"1025362","2023-01-25"
"1007010","2023-01-25"
"1032096","2023-01-25"
"1010330","2023-01-25"
"1006271","2023-01-25"
"1022263","2023-01-25"
"1011066","2023-01-27"
"1011275","2023-01-27"
"1024577","2023-01-25"
"1011571","2023-01-29"
"1049193","2023-01-29"
"1036613","2023-01-27"
"1037776","2023-01-30"
"1049232","2023-01-31"
"1027197","2023-01-25"
"1008091","2023-01-30"
"1048437","2023-01-29"
"1013506","2023-01-27"
"1007429","2023-01-31"
"1020409","2023-01-29"
"1000386","2023-01-28"
"1049343","2023-01-26"
"1012873","2023-01-31"
"1007206","2023-01-28"
"1032282","2023-01-30"
"1028000","2023-01-25"
"1039737","2023-02-02"
"1035867","2023-01-27"
"1024721","2023-01-25"
"1028286","2023-01-27"
"1020845","2023-01-27"
"1025796","2023-01-25"
"1033789","2023-02-06"
"1014577","2023-01-25"
"1040010","2023-01-26"
"1047115","2023-02-02"
"1048476","2023-01-28"
"1024243","2023-01-26"
"1005341","2023-01-25"
"1039730","2023-01-26"
"1049946","2023-01-25"
"1042399","2023-01-28"
"1032458","2023-01-26"
"1045336","2023-01-29"
"1025963","2023-01-27"
"1006979","2023-01-26"
"1024994","2023-01-26"
"1030970","2023-02-03"
"1020858","2023-01-27"
"1026780","2023-01-25"
"1042816","2023-01-26"
"1021233","2023-02-03"
"1033801","2023-01-25"
"1024052","2023-01-25"
"1011591","2023-02-02"
"1024246","2023-01-25"
"1034485","2023-01-25"
"1012565","2023-01-29"
"1041964","2023-01-25"
"1004828","2023-01-27"
"1006712","2023-02-04"
"1039933","2023-01-26"
"1003711","2023-02-02"
"1004660","2023-01-26"
"1027655","2023-01-25"
"1004861","2023-01-26"
"1046327","2023-01-27"
"1041837","2023-01-25"
"1010790","2023-01-25"
"1023194","2023-01-25"
"1020125","2023-01-28"
"1012275","2023-02-06"
"1037774","2023-01-26"
"1027187","2023-01-25"
"1021784","2023-01-25"
"1017753","2023-02-05"
"1005909","2023-01-25"
"1012989","2023-02-01"
"1017451","2023-02-01"
"1037472","2023-01-25"
"1023090","2023-02-02"
"1010406","2023-02-02"
"1026151","2023-02-06"
"1048988","2023-02-03"
"1007305","2023-01-31"
"1037462","2023-02-01"
"1028209","2023-01-28"
"1049096","2023-01-25"
"1046596","2023-02-02"
"1020205","2023-01-25"
"1045936","2023-02-03"
"1011393","2023-01-29"
"1027979","2023-01-26"
"1013869","2023-01-29"
"1049533","2023-01-30"
"1000026","2023-01-27"
"1003121","2023-01-29"
"1040220","2023-01-27"
"1018788","2023-01-25"
"1023914","2023-01-27"
"1038337","2023-01-25"
"1011243","2023-01-29"
"1029894","2023-01-29"
"1013000","2023-01-26"
"1047669","2023-01-26"
"1002571","2023-02-01"
"1031385","2023-01-29"
"1011020","2023-02-01"
"1007469","2023-02-06"
"1039445","2023-01-25"
"1016571","2023-01-25"
"1011382","2023-01-28"
"1031741","2023-01-26"
"1003342","2023-01-29"
"1011091","2023-01-25"
"1006089","2023-01-26"
"1029383","2023-01-27"
"1034706","2023-01-27"
"1044002","2023-01-26"
"1013409","2023-01-26"
"1016950","2023-02-03"
"1043359","2023-02-04"
"1040446","2023-01-30"
"1037299","2023-02-03"
"1034756","2023-01-27"
"1007078","2023-01-25"
"1040235","2023-01-25"
"1042801","2023-01-31"
"1013033","2023-01-25"
"1033388","2023-01-26"
"1035002","2023-01-28"
"1023774","2023-01-25"
"1045126","2023-01-25"
"1041054","2023-01-31"
"1049296","2023-02-04"
"1001258","2023-01-28"
"1041982","2023-01-30"
"1013345","2023-01-26"
"1017920","2023-02-06"
"1015805","2023-01-29"
"1024162","2023-01-30"
"1019842","2023-01-26"
"1009232","2023-01-28"
"1038193","2023-01-26"
"1034340","2023-01-25"
"1001564","2023-01-27"
"1012131","2023-01-25"
"1015036","2023-01-31"
"1000486","2023-01-25"
"1044233","2023-01-25"
"1023771","2023-01-27"
"1027792","2023-01-29"
"1036584","2023-01-25"
"1048591","2023-01-30"
"1027643","2023-01-26"
"1043535","2023-01-25"
"1011181","2023-02-04"
"1003314","2023-01-27"
"1042553","2023-01-25"
"1040203","2023-01-25"
"1007860","2023-01-28"
"1029076","2023-02-02"
"1001599","2023-01-25"
"1033306","2023-01-26"
"1011293","2023-01-28"
"1004348","2023-01-27"
"1047150","2023-02-05"
"1006196","2023-01-27"
"1040745","2023-01-31"
"1012946","2023-01-26"
"1043363","2023-01-25"
"1007341","2023-02-01"
"1046736","2023-01-25"
"1022268","2023-02-04"
"1024916","2023-01-25"
"1025096","2023-02-02"
"1037250","2023-02-01"
"1047042","2023-01-31"
"1021604","2023-02-06"
"1027102","2023-01-25"
"1012945","2023-01-25"
"1045367","2023-01-27"
"1032179","2023-01-26"
"1020149","2023-01-31"
"1005653","2023-02-01"
"1019166","2023-01-28"
"1029492","2023-01-28"
"1022779","2023-01-26"
"1018843","2023-01-29"
"1028095","2023-01-28"
"1030284","2023-01-25"
"1040297","2023-01-25"
"1003760","2023-01-26"
"1044201","2023-01-29"
"1029765","2023-01-27"
"1015876","2023-01-29"
"1044930","2023-01-29"
"1035694","2023-01-27"
"1009655","2023-01-27"
"1046476","2023-01-30"
"1034985","2023-02-03"
"1008790","2023-01-31"
"1004024","2023-01-29"
"1042478","2023-01-27"
"1036160","2023-01-25"
"1032123","2023-01-25"
"1046408","2023-01-25"
"1029478","2023-01-25"
"1024289","2023-01-26"
"1037411","2023-01-26"
"1021431","2023-01-26"
"1049730","2023-01-31"
"1019384","2023-01-29"
"1029836","2023-01-29"
"1014265","2023-01-30"
"1004513","2023-01-31"
"1044005","2023-01-30"
"1024923","2023-01-26"
"1018191","2023-01-26"
"1019292","2023-01-26"
"1028516","2023-01-30"
"1030469","2023-01-25"
"1000017","2023-01-26"
"1044821","2023-01-27"
"1018477","2023-01-29"
"1014968","2023-01-29"
"1042239","2023-01-26"
"1000094","2023-01-26"
"1036260","2023-01-26"
"1011308","2023-01-26"
"1011385","2023-01-25"
"1023392","2023-01-28"
"1042686","2023-01-31"
"1029202","2023-01-28"
"1011130","2023-01-26"
"1025372","2023-01-25"
"1024678","2023-01-31"
"1047927","2023-01-26"
"1005894","2023-01-26"
"1042583","2023-01-28"
"1030439","2023-01-27"
"1023697","2023-02-03"
"1009432","2023-01-25"
"1013064","2023-01-28"
"1004524","2023-01-29"
"1010180","2023-02-05"
"1048116","2023-02-03"
"1038419","2023-01-29"
"1033113","2023-01-27"
"1025219","2023-01-29"
"1049940","2023-01-26"
"1039923","2023-01-25"
"1049917","2023-02-04"
"1011809","2023-02-03"
"1018323","2023-01-31"
"1019990","2023-01-27"
"1034567","2023-01-28"
"1022759","2023-01-25"
"1028603","2023-01-29"
"1038734","2023-01-26"
"1024713","2023-01-26"
"1045784","2023-01-28"
"1012543","2023-01-26"
"1020856","2023-01-25"
"1043038","2023-01-30"
"1008515","2023-01-25"
"1047856","2023-01-25"
"1035072","2023-02-01"
"1008969","2023-02-02"
"1020631","2023-01-28"
"1005670","2023-01-25"
"1014822","2023-01-27"
"1031032","2023-01-25"
"1001184","2023-01-25"
"1041197","2023-01-25"
"1036421","2023-02-06"
"1027063","2023-01-26"
"1031740","2023-01-27"
"1026511","2023-01-31"
"1008036","2023-01-25"
"1047828","2023-01-26"
"1042950","2023-01-25"
"1049637","2023-01-28"
"1004092","2023-02-01"
"1022061","2023-02-01"
"1014090","2023-01-27"
"1001895","2023-01-31"
"1010972","2023-01-27"
"1032655","2023-02-04"
"1006605","2023-01-25"
"1005811","2023-01-30"
"1042355","2023-01-26"
"1042559","2023-01-27"
"1009303","2023-01-30"
"1026061","2023-01-30"
"1048359","2023-01-27"
"1026793","2023-01-27"
"1002300","2023-02-01"
"1024072","2023-01-25"
"1033304","2023-02-03"
"1020813","2023-02-05"
"1020185","2023-01-30"
"1023430","2023-01-25"
"1007815","2023-01-28"
"1039144","2023-02-06"
"1032478","2023-01-30"
"1020387","2023-01-25"
"1017756","2023-02-01"
"1011523","2023-01-26"
"1047451","2023-01-28"
"1013257","2023-01-28"
"1018472","2023-01-30"
"1004907","2023-01-30"
"1004505","2023-01-25"
"1045564","2023-01-31"
"1004177","2023-01-28"
"1030833","2023-01-25"
"1001376","2023-01-31"
"1014977","2023-01-27"
"1009568","2023-01-26"
"1022597","2023-01-28"
"1048205","2023-01-25"
"1028647","2023-01-26"
"1017175","2023-02-05"
"1045348","2023-01-25"
"1012522","2023-02-02"
"1040827","2023-01-31"
"1035790","2023-01-26"
"1004636","2023-01-25"
"1037885","2023-01-25"
"1036509","2023-01-28"
"1021181","2023-02-02"
"1014523","2023-02-02"
"1041343","2023-01-25"
"1025027","2023-01-26"
"1003650","2023-01-27"
"1044130","2023-02-06"
"1031790","2023-01-28"
"1031510","2023-01-31"
"1029914","2023-01-31"
"1028703","2023-01-25"
"1046540","2023-01-25"
"1022160","2023-02-01"
"1008017","2023-01-26"
"1030237","2023-01-28"
"1026720","2023-01-27"
"1020985","2023-01-29"
"1044647","2023-01-25"
"1001641","2023-01-29"
"1002680","2023-02-06"
"1048785","2023-01-29"
"1043001","2023-01-25"
"1007099","2023-02-02"
"1027012","2023-01-25"
"1019336","2023-01-29"
"1010235","2023-02-05"
"1017333","2023-01-27"
"1033955","2023-01-25"
"1028995","2023-01-25"
"1025066","2023-01-28"
"1018698","2023-01-26"
"1049937","2023-01-30"
"1027823","2023-01-29"
"1046416","2023-01-26"
"1013109","2023-01-30"
"1037985","2023-01-30"
"1025248","2023-01-30"
"1002920","2023-02-03"
"1023399","2023-02-01"
"1021364","2023-01-30"
"1008710","2023-01-27"
"1045806","2023-01-29"
"1042880","2023-01-26"
"1029499","2023-01-26"
"1039171","2023-01-27"
"1047709","2023-01-27"
"1020282","2023-01-30"
"1004111","2023-01-29"
"1009168","2023-01-25"
"1021283","2023-01-31"
"1035394","2023-01-25"
"1026053","2023-01-25"
"1011404","2023-01-30"
"1048328","2023-01-25"
"1017929","2023-02-01"
"1003187","2023-01-30"
"1048366","2023-01-28"
"1043739","2023-02-05"
"1010256","2023-01-26"
"1000125","2023-02-04"
"1039416","2023-01-28"
"1033438","2023-01-29"
"1019740","2023-01-25"
"1017752","2023-01-25"
"1002717","2023-01-31"
"1023396","2023-01-25"
"1043910","2023-01-31"
"1020963","2023-01-27"
"1039002","2023-01-28"
"1040031","2023-01-26"
"1043609","2023-01-31"
"1035031","2023-01-28"
"1002164","2023-01-26"
"1011141","2023-01-25"
"1035717","2023-01-30"
"1004253","2023-01-25"
"1000986","2023-01-27"
"1010661","2023-01-26"
"1007785","2023-01-26"
"1046188","2023-01-25"
"1042480","2023-01-30"
"1040012","2023-02-02"
"1026959","2023-01-30"
"1041509","2023-01-31"
"1040296","2023-01-25"
"1028176","2023-01-30"
"1023064","2023-01-26"
"1044707","2023-01-30"
"1031207","2023-01-25"
"1020097","2023-02-01"
"1013299","2023-01-25"
"1028105","2023-02-04"
"1003383","2023-01-25"
"1032341","2023-01-25"
"1030126","2023-02-05"
"1011238","2023-01-25"
"1002400","2023-01-25"
"1040867","2023-01-31"
"1030767","2023-01-31"
"1020455","2023-01-25"
"1020695","2023-01-31"
"1020453","2023-01-25"
"1025728","2023-01-27"
"1013834","2023-01-25"
"1045593","2023-01-25"
"1009080","2023-01-30"
"1031202","2023-01-28"
"1005109","2023-01-28"
"1044209","2023-02-01"
"1042267","2023-02-01"
"1009647","2023-01-26"
"1033038","2023-01-28"
"1041041","2023-01-27"
"1021898","2023-01-29"
"1024703","2023-01-26"
"1046956","2023-01-29"
"1034795","2023-02-02"
"1020227","2023-02-02"
"1044544","2023-01-30"
"1001793","2023-01-28"
"1017008","2023-02-06"
"1014989","2023-02-05"
"1000338","2023-02-06"
"1011279","2023-01-27"
"1030670","2023-02-04"
"1025340","2023-01-31"
"1025124","2023-01-26"
"1022846","2023-02-03"
"1016036","2023-01-27"
"1043433","2023-01-25"
"1048997","2023-01-28"
"1030885","2023-01-29"
"1013795","2023-01-29"
"1019572","2023-01-26"
"1021216","2023-01-30"
"1008025","2023-02-04"
"1007211","2023-01-25"
"1030401","2023-01-25"
"1030719","2023-01-30"
"1006240","2023-01-25"
"1024795","2023-02-06"
"1010985","2023-01-25"
"1030473","2023-01-27"
"1043033","2023-01-26"
"1045214","2023-01-25"
"1022534","2023-02-01"
"1049366","2023-01-30"
"1033797","2023-01-30"
"1038632","2023-01-27"
"1028696","2023-02-06"
"1016961","2023-01-30"
"1036194","2023-01-27"
"1024812","2023-01-26"
"1048323","2023-02-04"
"1026545","2023-01-25"
"1023956","2023-01-29"
"1023159","2023-01-27"
"1007388","2023-01-25"
"1043579","2023-02-01"
"1021973","2023-01-28"
"1020253","2023-01-29"
"1016233","2023-01-26"
"1003465","2023-01-29"
"1042318","2023-01-29"
"1024099","2023-01-29"
"1008919","2023-02-03"
"1009481","2023-02-04"
"1034204","2023-01-25"
"1047291","2023-01-31"
"1030591","2023-01-27"
"1019273","2023-01-28"
"1039873","2023-01-30"
"1009364","2023-01-26"
"1025498","2023-01-26"
"1008612","2023-01-30"
"1008820","2023-02-06"
"1027400","2023-01-27"
"1014732","2023-01-26"
"1007931","2023-01-25"
"1039136","2023-01-26"
"1024690","2023-01-27"
"1035204","2023-01-25"
"1025506","2023-01-26"
"1005351","2023-01-26"
"1020654","2023-01-25"
"1019691","2023-02-05"
"1017094","2023-01-25"
"1011331","2023-01-31"
"1002856","2023-01-27"
"1023787","2023-01-25"
"1017702","2023-01-25"
"1008756","2023-01-27"
"1014177","2023-01-31"
"1012807","2023-01-27"
"1000245","2023-01-25"
"1016815","2023-01-28"
"1032186","2023-01-26"
"1008408","2023-01-27"
"1049762","2023-01-26"
"1042856","2023-02-01"
"1042059","2023-01-27"
"1013465","2023-01-25"
"1000052","2023-01-30"
"1005000","2023-01-28"
"1024776","2023-01-25"
"1038527","2023-01-27"
"1047099","2023-01-28"
"1032521","2023-01-27"
"1003456","2023-01-25"
"1001494","2023-02-04"
"1038615","2023-01-27"
"1028144","2023-01-26"
"1029951","2023-01-25"
"1045376","2023-01-25"
"1037899","2023-01-25"
"1023269","2023-01-28"
"1049241","2023-01-27"
"1040135","2023-01-27"
"1024081","2023-01-27"
"1041362","2023-01-26"
"1044997","2023-01-28"
"1020047","2023-01-31"
"1024011","2023-02-03"
"1028061","2023-01-27"
"1042182","2023-02-02"
"1032153","2023-01-26"
"1009913","2023-01-26"
"1025493","2023-01-30"
"1014403","2023-01-26"
"1039702","2023-01-27"
"1021228","2023-02-02"
"1046892","2023-01-27"
"1018066","2023-01-27"
"1025993","2023-01-28"
"1049689","2023-01-31"
"1016115","2023-02-04"
"1034136","2023-01-31"
"1008255","2023-01-27"
"1002210","2023-01-26"
"1013628","2023-01-25"
"1035346","2023-01-31"
"1026214","2023-01-25"
"1016284","2023-01-25"
"1028948","2023-01-29"
"1021419","2023-01-26"
"1009274","2023-01-27"
"1029621","2023-02-04"
"1047700","2023-01-26"
"1044773","2023-01-31"
"1040819","2023-01-30"
"1017782","2023-01-25"
"1013016","2023-01-27"
"1047775","2023-02-02"
"1021118","2023-01-27"
"1037308","2023-01-25"
"1047216","2023-01-27"
"1004809","2023-01-28"
"1026965","2023-01-28"
"1037273","2023-02-04"
"1022900","2023-02-02"
"1000936","2023-01-30"
"1002528","2023-01-25"
"1004752","2023-01-26"
"1030903","2023-01-27"
"1000022","2023-01-25"
"1037350","2023-01-30"
"1007204","2023-01-27"
"1021319","2023-01-26"
"1044305","2023-01-25"
"1021130","2023-01-27"
"1014412","2023-01-28"
"1026158","2023-01-26"
"1037398","2023-01-29"
"1001607","2023-01-26"
"1031690","2023-02-06"
"1025548","2023-02-06"
"1046713","2023-01-31"
"1046849","2023-01-31"
"1017367","2023-01-26"
"1042291","2023-01-29"
"1036308","2023-01-29"
"1045863","2023-01-30"
"1043162","2023-01-28"
"1047935","2023-01-28"
"1035091","2023-01-25"
"1008975","2023-01-25"
"1036683","2023-01-29"
"1015113","2023-02-03"
"1008540","2023-01-31"
"1032783","2023-02-04"
"1035127","2023-01-27"
"1002106","2023-01-26"
"1032314","2023-01-30"
"1008863","2023-02-01"
"1026581","2023-01-31"
"1011438","2023-01-29"
"1044122","2023-01-27"
"1013770","2023-02-03"
"1037607","2023-01-25"
"1031791","2023-01-26"
"1026126","2023-02-03"
"1009495","2023-02-05"
"1003690","2023-01-31"
"1044525","2023-01-25"
"1030328","2023-02-06"
"1026129","2023-01-29"
"1020133","2023-02-06"
"1011178","2023-01-26"
"1043280","2023-02-04"
"1024436","2023-01-27"
"1033025","2023-01-27"
"1045188","2023-01-25"
"1033390","2023-01-26"
"1047126","2023-02-06"
"1025440","2023-02-01"
"1032923","2023-01-29"
"1000295","2023-01-27"
"1019094","2023-01-25"
"1048894","2023-01-31"
"1027603","2023-01-26"
"1044417","2023-02-01"
"1027250","2023-01-29"
"1044731","2023-01-29"
"1016383","2023-01-25"
"1031535","2023-02-01"
"1017972","2023-01-26"
"1032676","2023-01-26"
"1026972","2023-01-26"
"1000669","2023-01-29"
"1049887","2023-01-27"
"1042692","2023-02-03"
"1025647","2023-01-26"
"1042360","2023-01-27"
"1016011","2023-01-26"
"1017007","2023-01-30"
"1027958","2023-01-27"
"1001693","2023-01-25"
"1020488","2023-02-05"
"1002778","2023-01-31"
"1001596","2023-01-30"
"1042147","2023-01-31"
"1018910","2023-01-29"
"1017492","2023-01-27"
"1004841","2023-01-25"
"1034290","2023-01-27"
"1004497","2023-01-25"
"1031538","2023-01-28"
"1005161","2023-01-28"
"1021158","2023-01-25"
